64||false|4056c00000000000|0
32||false|42b60000|0
64| |false|4056c00000000000|0
32| |false|42b60000|0
64|null|true|0000000000000000|0
32|null|true|00000000|0
64|nul|false|4056c00000000000|0
32|nul|false|42b60000|0
64|true|false|4056c00000000000|0
32|true|false|42b60000|0
64|"1"|false|4056c00000000000|0
32|"1"|false|42b60000|0
64|[]|false|4056c00000000000|0
32|[]|false|42b60000|0
64|[1]|false|4056c00000000000|0
32|[1]|false|42b60000|0
64|[[]]|false|4056c00000000000|0
32|[[]]|false|42b60000|0
64|{}|false|4056c00000000000|0
32|{}|false|42b60000|0
64|{"x":1}|false|4056c00000000000|0
32|{"x":1}|false|42b60000|0
64|{"x":1,"x":2}|false|4056c00000000000|0
32|{"x":1,"x":2}|false|42b60000|0
64|[1,]|false|4056c00000000000|0
32|[1,]|false|42b60000|0
64|[1|false|4056c00000000000|0
32|[1|false|42b60000|0
64|[1,2] 3|false|4056c00000000000|0
32|[1,2] 3|false|42b60000|0
64|1 2|true|3ff0000000000000|0
32|1 2|true|3f800000|0
64|1e|false|4056c00000000000|0
32|1e|false|42b60000|0
64|01|true|0000000000000000|0
32|01|true|00000000|0
64|-0|true|8000000000000000|0
32|-0|true|80000000|0
64|0.0|true|0000000000000000|0
32|0.0|true|00000000|0
64|-0.0|true|8000000000000000|0
32|-0.0|true|80000000|0
64|1.234567890123456789|true|3ff3c0ca428c59fb|0
32|1.234567890123456789|true|3f9e0652|0
64|3.4028234663852886e38|true|47efffffe0000000|0
32|3.4028234663852886e38|true|7f7fffff|0
64|3.4028235677973366e38|true|47effffff0000000|0
32|3.4028235677973366e38|true|7f7fffff|0
64|1.7976931348623157e308|true|7fefffffffffffff|0
32|1.7976931348623157e308|false|7f7fffff|0
64|1.7976931348623159e308|false|7fefffffffffffff|0
32|1.7976931348623159e308|false|7f7fffff|0
64|2.2250738585072014e-308|true|0010000000000000|0
32|2.2250738585072014e-308|true|00000000|0
64|4.9406564584124654e-324|true|0000000000000001|0
32|4.9406564584124654e-324|true|00000000|0
64|1e9999|false|7fefffffffffffff|0
32|1e9999|false|7f7fffff|0
64|-1e9999|false|ffefffffffffffff|0
32|-1e9999|false|ff7fffff|0
64|1e-350|true|0000000000000000|0
32|1e-350|true|00000000|0
64|-1e-350|true|8000000000000000|0
32|-1e-350|true|80000000|0
64|1.234567890123456789e-350|true|0000000000000000|0
32|1.234567890123456789e-350|true|00000000|0
64|-9.999999999999999999e-350|true|8000000000000000|0
32|-9.999999999999999999e-350|true|80000000|0
64|1e-349|true|0000000000000000|0
32|1e-349|true|00000000|0
64|-1e-349|true|8000000000000000|0
32|-1e-349|true|80000000|0
64|1.234567890123456789e-349|true|0000000000000000|0
32|1.234567890123456789e-349|true|00000000|0
64|-9.999999999999999999e-349|true|8000000000000000|0
32|-9.999999999999999999e-349|true|80000000|0
64|1e-348|true|0000000000000000|0
32|1e-348|true|00000000|0
64|-1e-348|true|8000000000000000|0
32|-1e-348|true|80000000|0
64|1.234567890123456789e-348|true|0000000000000000|0
32|1.234567890123456789e-348|true|00000000|0
64|-9.999999999999999999e-348|true|8000000000000000|0
32|-9.999999999999999999e-348|true|80000000|0
64|1e-347|true|0000000000000000|0
32|1e-347|true|00000000|0
64|-1e-347|true|8000000000000000|0
32|-1e-347|true|80000000|0
64|1.234567890123456789e-347|true|0000000000000000|0
32|1.234567890123456789e-347|true|00000000|0
64|-9.999999999999999999e-347|true|8000000000000000|0
32|-9.999999999999999999e-347|true|80000000|0
64|1e-346|true|0000000000000000|0
32|1e-346|true|00000000|0
64|-1e-346|true|8000000000000000|0
32|-1e-346|true|80000000|0
64|1.234567890123456789e-346|true|0000000000000000|0
32|1.234567890123456789e-346|true|00000000|0
64|-9.999999999999999999e-346|true|8000000000000000|0
32|-9.999999999999999999e-346|true|80000000|0
64|1e-345|true|0000000000000000|0
32|1e-345|true|00000000|0
64|-1e-345|true|8000000000000000|0
32|-1e-345|true|80000000|0
64|1.234567890123456789e-345|true|0000000000000000|0
32|1.234567890123456789e-345|true|00000000|0
64|-9.999999999999999999e-345|true|8000000000000000|0
32|-9.999999999999999999e-345|true|80000000|0
64|1e-344|true|0000000000000000|0
32|1e-344|true|00000000|0
64|-1e-344|true|8000000000000000|0
32|-1e-344|true|80000000|0
64|1.234567890123456789e-344|true|0000000000000000|0
32|1.234567890123456789e-344|true|00000000|0
64|-9.999999999999999999e-344|true|8000000000000000|0
32|-9.999999999999999999e-344|true|80000000|0
64|1e-343|true|0000000000000000|0
32|1e-343|true|00000000|0
64|-1e-343|true|8000000000000000|0
32|-1e-343|true|80000000|0
64|1.234567890123456789e-343|true|0000000000000000|0
32|1.234567890123456789e-343|true|00000000|0
64|-9.999999999999999999e-343|true|8000000000000000|0
32|-9.999999999999999999e-343|true|80000000|0
64|1e-342|true|0000000000000000|0
32|1e-342|true|00000000|0
64|-1e-342|true|8000000000000000|0
32|-1e-342|true|80000000|0
64|1.234567890123456789e-342|true|0000000000000000|0
32|1.234567890123456789e-342|true|00000000|0
64|-9.999999999999999999e-342|true|8000000000000000|0
32|-9.999999999999999999e-342|true|80000000|0
64|1e-341|true|0000000000000000|0
32|1e-341|true|00000000|0
64|-1e-341|true|8000000000000000|0
32|-1e-341|true|80000000|0
64|1.234567890123456789e-341|true|0000000000000000|0
32|1.234567890123456789e-341|true|00000000|0
64|-9.999999999999999999e-341|true|8000000000000000|0
32|-9.999999999999999999e-341|true|80000000|0
64|1e-340|true|0000000000000000|0
32|1e-340|true|00000000|0
64|-1e-340|true|8000000000000000|0
32|-1e-340|true|80000000|0
64|1.234567890123456789e-340|true|0000000000000000|0
32|1.234567890123456789e-340|true|00000000|0
64|-9.999999999999999999e-340|true|8000000000000000|0
32|-9.999999999999999999e-340|true|80000000|0
64|1e-339|true|0000000000000000|0
32|1e-339|true|00000000|0
64|-1e-339|true|8000000000000000|0
32|-1e-339|true|80000000|0
64|1.234567890123456789e-339|true|0000000000000000|0
32|1.234567890123456789e-339|true|00000000|0
64|-9.999999999999999999e-339|true|8000000000000000|0
32|-9.999999999999999999e-339|true|80000000|0
64|1e-338|true|0000000000000000|0
32|1e-338|true|00000000|0
64|-1e-338|true|8000000000000000|0
32|-1e-338|true|80000000|0
64|1.234567890123456789e-338|true|0000000000000000|0
32|1.234567890123456789e-338|true|00000000|0
64|-9.999999999999999999e-338|true|8000000000000000|0
32|-9.999999999999999999e-338|true|80000000|0
64|1e-337|true|0000000000000000|0
32|1e-337|true|00000000|0
64|-1e-337|true|8000000000000000|0
32|-1e-337|true|80000000|0
64|1.234567890123456789e-337|true|0000000000000000|0
32|1.234567890123456789e-337|true|00000000|0
64|-9.999999999999999999e-337|true|8000000000000000|0
32|-9.999999999999999999e-337|true|80000000|0
64|1e-336|true|0000000000000000|0
32|1e-336|true|00000000|0
64|-1e-336|true|8000000000000000|0
32|-1e-336|true|80000000|0
64|1.234567890123456789e-336|true|0000000000000000|0
32|1.234567890123456789e-336|true|00000000|0
64|-9.999999999999999999e-336|true|8000000000000000|0
32|-9.999999999999999999e-336|true|80000000|0
64|1e-335|true|0000000000000000|0
32|1e-335|true|00000000|0
64|-1e-335|true|8000000000000000|0
32|-1e-335|true|80000000|0
64|1.234567890123456789e-335|true|0000000000000000|0
32|1.234567890123456789e-335|true|00000000|0
64|-9.999999999999999999e-335|true|8000000000000000|0
32|-9.999999999999999999e-335|true|80000000|0
64|1e-334|true|0000000000000000|0
32|1e-334|true|00000000|0
64|-1e-334|true|8000000000000000|0
32|-1e-334|true|80000000|0
64|1.234567890123456789e-334|true|0000000000000000|0
32|1.234567890123456789e-334|true|00000000|0
64|-9.999999999999999999e-334|true|8000000000000000|0
32|-9.999999999999999999e-334|true|80000000|0
64|1e-333|true|0000000000000000|0
32|1e-333|true|00000000|0
64|-1e-333|true|8000000000000000|0
32|-1e-333|true|80000000|0
64|1.234567890123456789e-333|true|0000000000000000|0
32|1.234567890123456789e-333|true|00000000|0
64|-9.999999999999999999e-333|true|8000000000000000|0
32|-9.999999999999999999e-333|true|80000000|0
64|1e-332|true|0000000000000000|0
32|1e-332|true|00000000|0
64|-1e-332|true|8000000000000000|0
32|-1e-332|true|80000000|0
64|1.234567890123456789e-332|true|0000000000000000|0
32|1.234567890123456789e-332|true|00000000|0
64|-9.999999999999999999e-332|true|8000000000000000|0
32|-9.999999999999999999e-332|true|80000000|0
64|1e-331|true|0000000000000000|0
32|1e-331|true|00000000|0
64|-1e-331|true|8000000000000000|0
32|-1e-331|true|80000000|0
64|1.234567890123456789e-331|true|0000000000000000|0
32|1.234567890123456789e-331|true|00000000|0
64|-9.999999999999999999e-331|true|8000000000000000|0
32|-9.999999999999999999e-331|true|80000000|0
64|1e-330|true|0000000000000000|0
32|1e-330|true|00000000|0
64|-1e-330|true|8000000000000000|0
32|-1e-330|true|80000000|0
64|1.234567890123456789e-330|true|0000000000000000|0
32|1.234567890123456789e-330|true|00000000|0
64|-9.999999999999999999e-330|true|8000000000000000|0
32|-9.999999999999999999e-330|true|80000000|0
64|1e-329|true|0000000000000000|0
32|1e-329|true|00000000|0
64|-1e-329|true|8000000000000000|0
32|-1e-329|true|80000000|0
64|1.234567890123456789e-329|true|0000000000000000|0
32|1.234567890123456789e-329|true|00000000|0
64|-9.999999999999999999e-329|true|8000000000000000|0
32|-9.999999999999999999e-329|true|80000000|0
64|1e-328|true|0000000000000000|0
32|1e-328|true|00000000|0
64|-1e-328|true|8000000000000000|0
32|-1e-328|true|80000000|0
64|1.234567890123456789e-328|true|0000000000000000|0
32|1.234567890123456789e-328|true|00000000|0
64|-9.999999999999999999e-328|true|8000000000000000|0
32|-9.999999999999999999e-328|true|80000000|0
64|1e-327|true|0000000000000000|0
32|1e-327|true|00000000|0
64|-1e-327|true|8000000000000000|0
32|-1e-327|true|80000000|0
64|1.234567890123456789e-327|true|0000000000000000|0
32|1.234567890123456789e-327|true|00000000|0
64|-9.999999999999999999e-327|true|8000000000000000|0
32|-9.999999999999999999e-327|true|80000000|0
64|1e-326|true|0000000000000000|0
32|1e-326|true|00000000|0
64|-1e-326|true|8000000000000000|0
32|-1e-326|true|80000000|0
64|1.234567890123456789e-326|true|0000000000000000|0
32|1.234567890123456789e-326|true|00000000|0
64|-9.999999999999999999e-326|true|8000000000000000|0
32|-9.999999999999999999e-326|true|80000000|0
64|1e-325|true|0000000000000000|0
32|1e-325|true|00000000|0
64|-1e-325|true|8000000000000000|0
32|-1e-325|true|80000000|0
64|1.234567890123456789e-325|true|0000000000000000|0
32|1.234567890123456789e-325|true|00000000|0
64|-9.999999999999999999e-325|true|8000000000000000|0
32|-9.999999999999999999e-325|true|80000000|0
64|1e-324|true|0000000000000000|0
32|1e-324|true|00000000|0
64|-1e-324|true|8000000000000000|0
32|-1e-324|true|80000000|0
64|1.234567890123456789e-324|true|0000000000000000|0
32|1.234567890123456789e-324|true|00000000|0
64|-9.999999999999999999e-324|true|8000000000000002|0
32|-9.999999999999999999e-324|true|80000000|0
64|1e-323|true|0000000000000002|0
32|1e-323|true|00000000|0
64|-1e-323|true|8000000000000002|0
32|-1e-323|true|80000000|0
64|1.234567890123456789e-323|true|0000000000000002|0
32|1.234567890123456789e-323|true|00000000|0
64|-9.999999999999999999e-323|true|8000000000000014|0
32|-9.999999999999999999e-323|true|80000000|0
64|1e-322|true|0000000000000014|0
32|1e-322|true|00000000|0
64|-1e-322|true|8000000000000014|0
32|-1e-322|true|80000000|0
64|1.234567890123456789e-322|true|0000000000000019|0
32|1.234567890123456789e-322|true|00000000|0
64|-9.999999999999999999e-322|true|80000000000000ca|0
32|-9.999999999999999999e-322|true|80000000|0
64|1e-321|true|00000000000000ca|0
32|1e-321|true|00000000|0
64|-1e-321|true|80000000000000ca|0
32|-1e-321|true|80000000|0
64|1.234567890123456789e-321|true|00000000000000fa|0
32|1.234567890123456789e-321|true|00000000|0
64|-9.999999999999999999e-321|true|80000000000007e8|0
32|-9.999999999999999999e-321|true|80000000|0
64|1e-320|true|00000000000007e8|0
32|1e-320|true|00000000|0
64|-1e-320|true|80000000000007e8|0
32|-1e-320|true|80000000|0
64|1.234567890123456789e-320|true|00000000000009c3|0
32|1.234567890123456789e-320|true|00000000|0
64|-9.999999999999999999e-320|true|8000000000004f10|0
32|-9.999999999999999999e-320|true|80000000|0
64|1e-319|true|0000000000004f10|0
32|1e-319|true|00000000|0
64|-1e-319|true|8000000000004f10|0
32|-1e-319|true|80000000|0
64|1.234567890123456789e-319|true|000000000000619c|0
32|1.234567890123456789e-319|true|00000000|0
64|-9.999999999999999999e-319|true|80000000000316a2|0
32|-9.999999999999999999e-319|true|80000000|0
64|1e-318|true|00000000000316a2|0
32|1e-318|true|00000000|0
64|-1e-318|true|80000000000316a2|0
32|-1e-318|true|80000000|0
64|1.234567890123456789e-318|true|000000000003d017|0
32|1.234567890123456789e-318|true|00000000|0
64|-9.999999999999999999e-318|true|80000000001ee257|0
32|-9.999999999999999999e-318|true|80000000|0
64|1e-317|true|00000000001ee257|0
32|1e-317|true|00000000|0
64|-1e-317|true|80000000001ee257|0
32|-1e-317|true|80000000|0
64|1.234567890123456789e-317|true|00000000002620e9|0
32|1.234567890123456789e-317|true|00000000|0
64|-9.999999999999999999e-317|true|800000000134d761|0
32|-9.999999999999999999e-317|true|80000000|0
64|1e-316|true|000000000134d761|0
32|1e-316|true|00000000|0
64|-1e-316|true|800000000134d761|0
32|-1e-316|true|80000000|0
64|1.234567890123456789e-316|true|00000000017d491c|0
32|1.234567890123456789e-316|true|00000000|0
64|-9.999999999999999999e-316|true|800000000c1069cd|0
32|-9.999999999999999999e-316|true|80000000|0
64|1e-315|true|000000000c1069cd|0
32|1e-315|true|00000000|0
64|-1e-315|true|800000000c1069cd|0
32|-1e-315|true|80000000|0
64|1.234567890123456789e-315|true|000000000ee4db1b|0
32|1.234567890123456789e-315|true|00000000|0
64|-9.999999999999999999e-315|true|8000000078a42205|0
32|-9.999999999999999999e-315|true|80000000|0
64|1e-314|true|0000000078a42205|0
32|1e-314|true|00000000|0
64|-1e-314|true|8000000078a42205|0
32|-1e-314|true|80000000|0
64|1.234567890123456789e-314|true|0000000094f08f0c|0
